1.000000000000000000e+00 -9.050052222737386964e-02 -1.287695223093811639e-02 -3.159800891784289578e-05 2.437504602387455255e-02 1.927241645513117288e-02 1.649630435264069078e-02 1.619960737265146999e-02 1.702701717067596487e-02 1.501593397155059732e-02
1.100000000000000089e+00 2.115324763356191684e-01 7.981442619655754189e-02 4.720567676999067042e-02 7.193892525349420558e-03 9.521255094727253121e-03 3.291635015991205282e-02 2.759480035952261573e-02 2.899036980580503228e-02 2.760814165731128103e-02
1.200000000000000178e+00 -6.317367561759025529e-03 -7.004702834931818278e-02 4.144142756594325350e-03 5.084595289584969979e-02 5.349759455095898925e-02 4.459552894920633392e-02 3.617074724783196638e-02 4.533822462675150822e-02 4.046290717589711566e-02
1.300000000000000044e+00 1.121686663839226716e-01 1.006806535156624660e-01 2.206402250187124159e-02 4.245537409272453350e-02 6.621685197460232264e-02 6.612678010036263099e-02 6.005501469169961803e-02 5.497383063063687042e-02 5.653319246751231653e-02
1.400000000000000133e+00 8.805787220384006520e-02 8.693415708019626431e-02 6.841899400045781121e-02 4.588901453017904530e-02 9.689167290453146175e-02 7.316756276618521793e-02 6.973365647864906980e-02 6.724821692191160216e-02 6.920183850923644631e-02
1.500000000000000000e+00 3.628996468836370726e-02 1.590819914098809962e-01 1.056759601711770163e-01 9.310630500312043478e-02 8.377980717201789773e-02 8.237694001505835306e-02 8.621213644756615946e-02 8.538708757917706782e-02 8.611468519886485151e-02
1.600000000000000089e+00 1.199759698420770626e-01 1.563698549993243481e-01 1.113958343880337293e-01 1.069090916063032276e-01 9.578540990211667494e-02 9.409809468108214225e-02 1.016271018596525272e-01 1.030790100266477799e-01 1.023809430933118741e-01
1.700000000000000178e+00 1.008506899364006726e-01 -7.326268506626515409e-04 1.872171372002949252e-01 1.219617729619426744e-01 1.245949121674652105e-01 1.117117839217553199e-01 1.237048586653124588e-01 1.196294181561889797e-01 1.168292977048629444e-01
1.800000000000000044e+00 2.064117699327795430e-01 1.147978566598831240e-01 1.141835415529501851e-01 1.638705578676264984e-01 1.436254285351763471e-01 1.415322370194414814e-01 1.308912430826826012e-01 1.359925175789320761e-01 1.320019272335487270e-01
1.900000000000000133e+00 1.612742397929901039e-01 1.554169028353985238e-01 2.177523362356152681e-01 1.837236298143534730e-01 1.387121871693307584e-01 1.473451329231398876e-01 1.469728832091961035e-01 1.485247790261275957e-01 1.480956178192653350e-01
2.000000000000000000e+00 1.248918926601255697e-02 1.458722271531787962e-01 2.166612668254261631e-01 1.585589516966503798e-01 1.464170132559625970e-01 1.614312124541743554e-01 1.679512104538613548e-01 1.584334297665296598e-01 1.597814471399916503e-01
2.100000000000000089e+00 1.960608620787251954e-01 1.608477094641175553e-01 1.856002717292197790e-01 2.017409670480022899e-01 1.541923087870284426e-01 1.691901282055100486e-01 1.724779300569583562e-01 1.739062542248012988e-01 1.737142680687568941e-01
2.200000000000000178e+00 2.033294573405996508e-01 2.080225428520516839e-01 1.929269961524998633e-01 1.807370455556403244e-01 1.821184975252006233e-01 1.876277690264399889e-01 1.811612397367088345e-01 1.851220953226458410e-01 1.837817982854592080e-01
2.300000000000000266e+00 2.176071804481496952e-02 2.658696888528170321e-01 2.035801470396549073e-01 1.986072901825182702e-01 1.888337154282903607e-01 2.043237295819225752e-01 1.944946626756642594e-01 1.933310885079637109e-01 1.927473514432507251e-01
2.400000000000000355e+00 1.359755363572390796e-01 1.868672073540642575e-01 2.120734395483499790e-01 1.934207478193375462e-01 2.017993234200177455e-01 1.947880243685827795e-01 1.982551023668641110e-01 2.013178338137645573e-01 1.988180240125345388e-01
2.500000000000000000e+00 1.799771702020355191e-01 2.054900467090665095e-01 2.702034797836054270e-01 2.233996734078866342e-01 1.986258531089476198e-01 2.019437050179361537e-01 2.061151526085069075e-01 2.057142960017236677e-01 2.071497074044790776e-01
2.600000000000000089e+00 1.935173974670144348e-01 2.978464127045858389e-01 1.865955633923688239e-01 1.957246774251484023e-01 2.024387414691042331e-01 2.042432169855817325e-01 2.071432481943088211e-01 2.061545175752386716e-01 2.090275652946758378e-01
2.700000000000000178e+00 3.612604753816185399e-01 1.953043502753018246e-01 2.435779942495464589e-01 2.054030187293978127e-01 2.368184988195970730e-01 2.157854290993129198e-01 2.089177030213509589e-01 2.113447631177459429e-01 2.093502751617467295e-01
2.800000000000000266e+00 2.465094848703944241e-01 2.197678661524432586e-01 2.307316256455044512e-01 1.975131528034142492e-01 2.075158387333241039e-01 2.012239122278953740e-01 2.046003616164839556e-01 2.061777630706576325e-01 2.102630468010818765e-01
2.900000000000000355e+00 5.190883110730731831e-02 2.509853681844429474e-01 2.415330131665361924e-01 1.895588441826482340e-01 1.969219993888724762e-01 2.040161733984093562e-01 1.998969810435290151e-01 2.005495059663797985e-01 2.024986338672473685e-01
3.000000000000000000e+00 3.692798373293863512e-01 2.352567989431881834e-01 2.094044139588649156e-01 1.446254989334277430e-01 1.834752858095533012e-01 2.046864054191749327e-01 1.947817425232251931e-01 1.925927986718940776e-01 1.933103679441312006e-01
3.100000000000000089e+00 1.796285384520497908e-01 1.590969135189024553e-01 1.994019262189415109e-01 2.085108341370486840e-01 1.759944383823233427e-01 1.770805975600094617e-01 1.857337309654530921e-01 1.900701360349431601e-01 1.886919901491786455e-01
3.200000000000000178e+00 5.703129671468298856e-03 1.631113100228504809e-01 1.591521562033547943e-01 1.497178891569521664e-01 1.748226126739862163e-01 1.829629760296847263e-01 1.690661709061681561e-01 1.701531873164124076e-01 1.717776988004386385e-01
3.300000000000000266e+00 4.946225737443507575e-02 1.543165136225118084e-01 1.626898223204046867e-01 1.468899166108062204e-01 1.658432252271687946e-01 1.706134691515808766e-01 1.568289687062866256e-01 1.543928698649414122e-01 1.558204435582613567e-01
3.400000000000000355e+00 1.005228343648925105e-01 1.874069448211280187e-01 1.258915640108115575e-01 1.164654809566691707e-01 1.258303733455616580e-01 1.310042926078731074e-01 1.277458298285241434e-01 1.364921798580258361e-01 1.386317620258110395e-01
3.500000000000000000e+00 1.777013081920640614e-02 1.750335514341291865e-01 8.220805679286741219e-02 1.522660514345677840e-01 1.342938240722327814e-01 1.205333987699364895e-01 1.154083099531531542e-01 1.155027302649737769e-01 1.126948942829106570e-01
3.600000000000000089e+00 3.209385992166192136e-01 5.596174194624310011e-02 8.837171590935778698e-02 9.515905317023162779e-02 9.607540014818166663e-02 9.382550605140109468e-02 8.835979062230042702e-02 9.132930571407960052e-02 8.892569043840183041e-02
3.700000000000000178e+00 3.574952216321071463e-02 1.461225409391060659e-01 1.135792312720195901e-01 5.086284703309938704e-02 5.450204898554544819e-02 6.890123038100685882e-02 5.948405353541927343e-02 6.495795389504846473e-02 6.168052506485001418e-02
3.800000000000000266e+00 -4.828012304393319853e-02 1.750736239161507224e-02 5.695295554406677729e-02 5.292338285309200474e-02 3.755102277013113582e-02 2.143515151899205023e-02 2.986384184714173731e-02 3.264988233661070965e-02 3.039719001180696961e-02
3.900000000000000355e+00 -9.789700602750420200e-02 -1.851471393370699575e-02 3.222104955262587028e-02 -5.219377613954288321e-03 1.991575430780248915e-03 -1.898446426156269158e-03 -4.995106101159170475e-03 -2.915819959309662573e-03 -1.449519908893197491e-03
4.000000000000000000e+00 -1.317048019429828409e-02 -3.979737948823432181e-02 1.384071915744022191e-02 -2.962079271306483977e-02 -2.334170372896936935e-02 -3.604296992907525532e-02 -3.967115710286889946e-02 -4.037923626806445149e-02 -3.678286181436529745e-02
4.100000000000000533e+00 -8.153099058850205028e-02 1.354340047226094967e-02 -1.064677328860165473e-02 -8.884845077070187280e-02 -7.182031329309937484e-02 -7.224630104721581347e-02 -8.132740212156536197e-02 -7.867564347055097662e-02 -7.529632888413347047e-02
4.200000000000000178e+00 -4.831317994800483906e-02 -9.992295353206075148e-02 -8.586517513569816296e-02 -9.230841216434271246e-02 -1.324823527468918516e-01 -1.080754362987702416e-01 -1.131144840731508894e-01 -1.128560310070511052e-01 -1.137037902784609200e-01
4.299999999999999822e+00 -2.073548419637712692e-01 -1.128519225403738779e-01 -1.812762807174651269e-01 -1.569256951966738201e-01 -1.537027357050268772e-01 -1.634165468791128062e-01 -1.503080936792196287e-01 -1.573213240545661973e-01 -1.540614570360529234e-01
4.400000000000000355e+00 -1.567330456166691754e-01 -2.486819549441108279e-01 -1.747508019962313031e-01 -1.867745514190405631e-01 -2.029196330983106533e-01 -2.134987517838453364e-01 -1.964870876250557896e-01 -2.007581643023071960e-01 -1.992651404136602800e-01
4.500000000000000000e+00 -3.008124322983847243e-01 -1.811773011509091869e-01 -2.023427520187517370e-01 -2.307892607167649213e-01 -2.459922574723960587e-01 -2.412585366929224096e-01 -2.401861710507535441e-01 -2.400379863909390399e-01 -2.449498643088632299e-01
4.600000000000000533e+00 -2.137681087267827018e-01 -2.838402711717823435e-01 -2.905221617651492783e-01 -3.072990986604798302e-01 -3.044025678179788641e-01 -2.986520701234713915e-01 -2.934216561597092765e-01 -2.847128685844965146e-01 -2.885376852986464291e-01
4.700000000000000178e+00 -2.394653806600180457e-01 -3.062118769727690260e-01 -4.011340711707336859e-01 -3.085605403801797708e-01 -3.472476999658616337e-01 -3.330607338617173618e-01 -3.367152131758784916e-01 -3.325736539138218761e-01 -3.372467228356327285e-01
4.800000000000000711e+00 -5.150230675895646204e-01 -4.571984754857866262e-01 -4.320481195067283897e-01 -3.434443007634183087e-01 -3.866357820250327371e-01 -3.792686935015605054e-01 -3.864213986081256880e-01 -3.838356784426789625e-01 -3.796771295961724468e-01
4.900000000000000355e+00 -4.899016088112901346e-01 -3.933231009680253631e-01 -4.138190758620902132e-01 -4.609272711585327698e-01 -4.269225383189971801e-01 -4.322661021404592407e-01 -4.328085355775913023e-01 -4.302139963457389804e-01 -4.290113709654638230e-01
5.000000000000000000e+00 -4.703559239904470113e-01 -3.550395265522298116e-01 -4.407480823133934633e-01 -4.623937620066881360e-01 -4.869729740368561877e-01 -4.761214354667607229e-01 -4.745581332040815781e-01 -4.780606818497340482e-01 -4.766042936799652630e-01
5.100000000000000533e+00 -3.898234642181535037e-01 -5.156631918305623064e-01 -5.329360193239848220e-01 -5.486835451441525180e-01 -5.269730839038462289e-01 -5.256678755793104951e-01 -5.245888899445673159e-01 -5.225376646157805505e-01 -5.222343332938262916e-01
5.200000000000000178e+00 -5.952810928068297258e-01 -5.503425164882415066e-01 -6.344682645137781352e-01 -5.821187921644701557e-01 -5.725755155624022708e-01 -5.674192561625870379e-01 -5.662052518703213355e-01 -5.671420715659925005e-01 -5.672891441718316274e-01
5.300000000000000711e+00 -8.113321581533133875e-01 -5.046763755761080050e-01 -5.887289085564301194e-01 -6.105366068040563032e-01 -6.172490121207113711e-01 -6.229796707320771620e-01 -6.135434570162969781e-01 -6.145798632592628374e-01 -6.150816035459039099e-01
5.400000000000000355e+00 -7.437695623973511472e-01 -6.862783150804974142e-01 -7.064021275645187004e-01 -6.371893049462317160e-01 -6.333498978464351392e-01 -6.575951455584587713e-01 -6.569004046558489796e-01 -6.574133919470335208e-01 -6.561755223845134877e-01
5.500000000000000000e+00 -6.087729029763644384e-01 -7.222618211225432239e-01 -6.329914947355470556e-01 -7.002710753438985414e-01 -7.002648841408348757e-01 -7.081803968891118295e-01 -6.943319628300671509e-01 -6.999495442795596878e-01 -7.017265428468598687e-01
5.600000000000000533e+00 -8.118138944528103806e-01 -7.456263164861938186e-01 -7.225839983415337509e-01 -7.327854374867235343e-01 -7.456309961414295806e-01 -7.358956602774773259e-01 -7.438429122984403508e-01 -7.406715060550881358e-01 -7.409644174758127644e-01
5.700000000000000178e+00 -7.763913021213507681e-01 -7.773290463394769700e-01 -7.422725999729579138e-01 -7.840567675540066617e-01 -7.876076517164225521e-01 -7.775687774264959939e-01 -7.881014129948368252e-01 -7.805609943861610001e-01 -7.798651221765101615e-01
5.800000000000000711e+00 -8.569643105832344121e-01 -7.386976547046135710e-01 -8.264514353409057046e-01 -8.203740593419571736e-01 -8.025172251465434448e-01 -8.194609050326731037e-01 -8.166959096745111113e-01 -8.197906923201143670e-01 -8.182889677304838738e-01
5.900000000000000355e+00 -8.209629853663324983e-01 -8.530190662848744498e-01 -8.662281855420010945e-01 -8.534282138772860682e-01 -8.605520908342728648e-01 -8.571715807073320148e-01 -8.554149287766305010e-01 -8.528324513184168953e-01 -8.540061522784549997e-01
6.000000000000000000e+00 -1.048722752506660694e+00 -8.804104062218812699e-01 -9.110635783801228627e-01 -8.701438896427790004e-01 -8.877174600124175807e-01 -8.863722051787557010e-01 -8.860854089645151532e-01 -8.847763629060786394e-01 -8.835107731797318120e-01
6.100000000000000533e+00 -1.148275636836143088e+00 -9.513227269034951750e-01 -8.868056189952249202e-01 -9.133710453235168725e-01 -9.215127441310398959e-01 -9.204403851018833072e-01 -9.156972857273958377e-01 -9.128214814597359616e-01 -9.146450122824159035e-01
6.200000000000000178e+00 -8.613502765725993271e-01 -9.387924996467323924e-01 -9.653001345079900153e-01 -9.675705288735806375e-01 -9.501664944271587254e-01 -9.273715709765728565e-01 -9.435498789121576912e-01 -9.436199705157890527e-01 -9.402138600760243659e-01
6.300000000000000711e+00 -1.123822190454505376e+00 -8.836476822237253614e-01 -9.200988807969930905e-01 -9.516091371772728014e-01 -9.594091506806831093e-01 -9.692211704349718016e-01 -9.599399653279365729e-01 -9.651731449825219356e-01 -9.652876279240200086e-01
6.400000000000000355e+00 -9.740686945324142920e-01 -1.032724069994816363e+00 -1.000455716633802838e+00 -1.007297730727323426e+00 -9.851883497352125207e-01 -9.729042014972590913e-01 -9.869819741042884509e-01 -9.861323131490691285e-01 -9.853863572478118726e-01
6.500000000000000000e+00 -9.656733084225450625e-01 -9.270005463685424552e-01 -9.997934480763706055e-01 -1.039025178432474883e+00 -1.001236851363950020e+00 -1.013481497263823750e+00 -1.002408880245030165e+00 -1.007215067861274793e+00 -1.005304657573403260e+00
6.600000000000000533e+00 -9.290338267711392151e-01 -1.031739111771891038e+00 -1.012917098124684223e+00 -1.008884892873162631e+00 -1.010724146736498685e+00 -1.026473720990064731e+00 -1.025323648243248176e+00 -1.020393164590218893e+00 -1.020259665226378010e+00
6.700000000000000178e+00 -1.016716429806790556e+00 -1.060245491054325306e+00 -1.028897225127933135e+00 -1.038248348153988587e+00 -1.050107564100634328e+00 -1.037291030327294195e+00 -1.035446526479437468e+00 -1.032609435976016288e+00 -1.033517590606833014e+00
6.800000000000000711e+00 -1.122750157130968818e+00 -1.074346348063484502e+00 -1.088571803317004649e+00 -1.041013073518993748e+00 -1.062622784358012051e+00 -1.047885034543474481e+00 -1.042811706117079185e+00 -1.043304545500847169e+00 -1.040757343980144523e+00
6.900000000000000355e+00 -9.486388167679167260e-01 -1.034009053284209001e+00 -1.053087385793288977e+00 -1.037917574849535285e+00 -1.050516410965369740e+00 -1.047268220576285325e+00 -1.048221921964301417e+00 -1.049894613656835007e+00 -1.047291585945782977e+00
7.000000000000000000e+00 -1.183105444818102647e+00 -1.133520158203138450e+00 -1.085951867171726981e+00 -1.057350944942536897e+00 -1.056147780690937843e+00 -1.065887546236110373e+00 -1.048295324529598282e+00 -1.053101375476754864e+00 -1.051716706093051679e+00
7.100000000000000533e+00 -1.057401627434227720e+00 -9.457239434886082208e-01 -1.077703295912941117e+00 -1.030092428544085781e+00 -1.056972164543517945e+00 -1.054807885323907124e+00 -1.049555001860937420e+00 -1.052871643619385678e+00 -1.052157535586502934e+00
7.200000000000000178e+00 -9.899360161138157643e-01 -1.019389013803899680e+00 -9.898332455754184078e-01 -1.065035319722066776e+00 -1.045556561366906445e+00 -1.037434739229434300e+00 -1.050132284928906534e+00 -1.048700272897488128e+00 -1.050243422903603729e+00
7.300000000000000711e+00 -1.019096349851510430e+00 -9.801598505077165902e-01 -1.021655561297253989e+00 -1.039022698875389894e+00 -1.063297452372439666e+00 -1.036588810714972775e+00 -1.047173344027332975e+00 -1.046448758497206422e+00 -1.044090566524896957e+00
7.400000000000000355e+00 -1.093504487320437146e+00 -1.002076698554556167e+00 -1.043573623756031576e+00 -1.023478409668082900e+00 -1.024582625605462649e+00 -1.046164170297390950e+00 -1.036957126485676950e+00 -1.039578669531560307e+00 -1.037983193786480740e+00
7.500000000000000000e+00 -1.078958243309023679e+00 -9.622253511009650762e-01 -1.046773490686323749e+00 -1.015641765264203800e+00 -1.036875853695548244e+00 -1.032126192173409285e+00 -1.025946261015414640e+00 -1.028396428804846163e+00 -1.028166232032276417e+00
7.600000000000000533e+00 -1.160147843606289753e+00 -1.042240989013883068e+00 -1.002073059750896222e+00 -1.003869493341656316e+00 -1.030952195070943267e+00 -1.019674396851124376e+00 -1.020647474961136947e+00 -1.020997303832067660e+00 -1.019806792157471831e+00
7.700000000000000178e+00 -9.279107593061093340e-01 -9.933171175802159025e-01 -1.005180027028844458e+00 -1.002624524370473003e+00 -9.986695258019340216e-01 -1.003464363715932395e+00 -1.006230250609799315e+00 -1.005839106312299114e+00 -1.006630854265147423e+00
7.800000000000000711e+00 -1.099401019895038134e+00 -9.920200001696848346e-01 -1.013569716825511779e+00 -1.005469605017132118e+00 -9.871262258993653838e-01 -9.920654042674524886e-01 -9.951682126768928160e-01 -9.936239843885394940e-01 -9.890639164247145843e-01
7.900000000000000355e+00 -1.057205505566426673e+00 -1.042779331892204064e+00 -1.034652619575593846e+00 -9.686374466185122545e-01 -9.772945508295142192e-01 -9.775858263640502255e-01 -9.710840192604488497e-01 -9.752909603143159467e-01 -9.743063756779728468e-01
8.000000000000000000e+00 -1.076176919486066419e+00 -1.017856728970542912e+00 -9.570235804807784019e-01 -9.542219386238439682e-01 -9.703313202532372062e-01 -9.572946060101322763e-01 -9.571961972339767533e-01 -9.579698278841203285e-01 -9.594201511847825214e-01
8.099999999999999645e+00 -9.993571254654578517e-01 -9.331834588829944765e-01 -9.598440971053595616e-01 -9.476703502244790966e-01 -9.498974317552180135e-01 -9.460708049812639464e-01 -9.345449934593783592e-01 -9.412887440408057582e-01 -9.399748115821966454e-01
8.200000000000001066e+00 -8.815820835049906767e-01 -9.465302934702015669e-01 -9.076839556245958063e-01 -8.917117042114053316e-01 -9.300749434063552146e-01 -9.270812901706386722e-01 -9.245713883271440281e-01 -9.221730562392187469e-01 -9.221792482717964257e-01
8.300000000000000711e+00 -9.757848405285167726e-01 -9.162860886933917870e-01 -9.447700487220830334e-01 -8.920901392620118608e-01 -9.165836562002365184e-01 -8.951401426358007729e-01 -9.088417307233385145e-01 -9.032768479833145348e-01 -9.044178577855019885e-01
8.400000000000000355e+00 -8.773633947554984047e-01 -8.574212247772005080e-01 -9.120259895339165590e-01 -8.823730232077234836e-01 -9.018193000040942708e-01 -8.925882270760767678e-01 -8.872133329700220283e-01 -8.859917172279853093e-01 -8.878967276952706156e-01
8.500000000000000000e+00 -7.939032666929745075e-01 -9.210733603004420678e-01 -8.727114447486017390e-01 -8.574283414679004789e-01 -8.680058785582646097e-01 -8.772057091383735905e-01 -8.675195891198771436e-01 -8.719847156224768137e-01 -8.670825626680308540e-01
8.599999999999999645e+00 -8.765700184905870218e-01 -7.748644475298530621e-01 -8.335553052953613706e-01 -8.436171510018187769e-01 -8.511607758604947671e-01 -8.552152301913376053e-01 -8.515012349106456657e-01 -8.506721942529371638e-01 -8.517638768831778950e-01
8.700000000000001066e+00 -8.415555693303767848e-01 -9.431646726094793376e-01 -8.180059752264311479e-01 -8.143428707917299558e-01 -8.332783007598582037e-01 -8.400756237068794929e-01 -8.377239959429868543e-01 -8.345503910140430470e-01 -8.354600077186907781e-01
8.800000000000000711e+00 -5.706351033696175357e-01 -7.861694909812778631e-01 -7.976698097699582712e-01 -8.311470124042839025e-01 -8.169355471146514391e-01 -8.185356013194168279e-01 -8.258468280764142966e-01 -8.198453336826517779e-01 -8.195798765823391063e-01
8.900000000000000355e+00 -8.111058298788931253e-01 -7.969490990638489203e-01 -8.125806310661539689e-01 -8.328073019903674545e-01 -7.873438385600031175e-01 -8.151897869887664294e-01 -8.001731658318006479e-01 -8.080720822282326798e-01 -8.051184441598548958e-01
9.000000000000000000e+00 -7.983962221050540098e-01 -7.055390861676030800e-01 -8.016640344454453171e-01 -7.854441650033100464e-01 -8.071352307381449709e-01 -8.024787784632501086e-01 -7.942219904976423051e-01 -7.896853478412857452e-01 -7.935599236714722116e-01
9.099999999999999645e+00 -8.372954281674992449e-01 -8.401412529662132256e-01 -8.285100405285481528e-01 -7.747858484830492110e-01 -7.671832290240463426e-01 -7.756166421964014734e-01 -7.840781839032389122e-01 -7.818101749075261342e-01 -7.820843471963483395e-01
9.200000000000001066e+00 -8.079109666550524649e-01 -8.391942158937292229e-01 -7.633910625053851318e-01 -7.646480521503048466e-01 -7.983075213020716099e-01 -7.701710774925127900e-01 -7.738211182780454500e-01 -7.698319522396580572e-01 -7.735011278415409031e-01
9.300000000000000711e+00 -6.814721394497151863e-01 -7.267658899661878502e-01 -7.903503893755569054e-01 -7.950261247431412714e-01 -7.576970469413447651e-01 -7.571234141990466071e-01 -7.637879577985700053e-01 -7.630467687383556408e-01 -7.637573979517627842e-01
9.400000000000000355e+00 -5.940930339434586926e-01 -7.765939241988415453e-01 -7.768953488613301595e-01 -7.467818440624306442e-01 -7.402483570315697703e-01 -7.570282388049969224e-01 -7.593512511949566113e-01 -7.655085050683351211e-01 -7.608841962817332050e-01
9.500000000000000000e+00 -7.323466798493968311e-01 -7.271099108507019793e-01 -7.588146518482054015e-01 -7.448124989475418678e-01 -7.461725450111416080e-01 -7.541059594440414626e-01 -7.612505866514164277e-01 -7.572551627579106048e-01 -7.564433804700768649e-01
9.600000000000001421e+00 -7.281839552587611175e-01 -7.896379685317910235e-01 -7.619385988495684936e-01 -7.533383560660151801e-01 -7.582642068624864118e-01 -7.529534734046194888e-01 -7.605379846236566266e-01 -7.576345136994261376e-01 -7.565634023216413206e-01
9.700000000000001066e+00 -7.428315393916875564e-01 -8.164930312877718421e-01 -7.418673542220852735e-01 -7.448599315682320476e-01 -7.376802780714162289e-01 -7.564598161865027093e-01 -7.574773585787897279e-01 -7.613360386113670053e-01 -7.594531952495642280e-01
9.800000000000000711e+00 -7.941442504201421393e-01 -6.534115039709260664e-01 -7.269097643886776039e-01 -7.266585327157192298e-01 -7.569358652505007168e-01 -7.639055850070010090e-01 -7.591501389120913768e-01 -7.640754160655894855e-01 -7.655997416966575653e-01
9.900000000000000355e+00 -7.120750412115199879e-01 -7.643469217094044366e-01 -7.698120298617688873e-01 -7.793092586855505655e-01 -7.668513532020100332e-01 -7.614075926516643555e-01 -7.720957281212733614e-01 -7.735927010952390326e-01 -7.729542109476982281e-01
1.000000000000000000e+01 -9.427476376049914730e-01 -9.049711763160797062e-01 -8.464338415630390244e-01 -7.860194353123344246e-01 -8.004451855747268807e-01 -7.709824451238539433e-01 -7.826249777188694079e-01 -7.812898330703875738e-01 -7.830806264655519877e-01
